Obs,Temp,Color,Moisture
11566,33.50019431,red,94.12027721
11567,31.60206515,red,93.45793505
11568,34.46408605,red,93.86409316
11569,28.69281726,red,93.2707628
11570,37.45135819,red,90.32619212
11571,35.92053647,red,93.82523214
11572,37.80141197,red,89.74882328
11573,30.94291359,red,90.7446055
11574,34.73268062,green,92.21219545
11575,29.65151538,red,90.12019195
11576,32.8918133,red,89.3715683
11577,32.36164264,red,92.72014056
11578,30.62311263,red,92.53838614
11579,31.72773551,green,90.70007021
11580,32.36542381,red,89.18972207
11581,28.6779378,red,92.80582211
11582,33.09282821,red,91.98980925
11583,30.05119003,red,93.71227965
11584,32.83809667,yellow,90.2185889
11585,34.39601823,red,96.093204
11586,36.3450497,red,92.9319463
11587,33.46410532,yellow,91.14198167
11588,34.259046,green,95.10894445
11589,29.03076245,red,90.87272539
11590,37.14902023,red,92.35748561
11591,35.08352041,red,92.94753442
11592,34.38394133,red,93.36357903
11593,34.59071451,yellow,89.63093815
11594,35.62959516,red,89.64040822
11595,34.48093027,red,90.03292605
11596,38.58345297,red,90.06972071
11597,35.93692149,green,89.81549677
11598,37.23430499,red,92.361748
11599,38.3772738,red,93.57075528
11600,38.11726351,red,90.09753829
11601,38.21754214,yellow,92.9807058
11602,37.14582926,yellow,91.64643781
11603,35.05029428,green,91.6216941
11604,32.20418851,red,94.3103678
11605,35.64171936,yellow,92.98226124
11606,31.84243949,yellow,91.3262167
11607,37.46872959,green,95.72684095
11608,30.32871173,red,90.88728473
11609,37.38972813,red,91.32830016
11610,30.74795545,red,93.28617868
11611,37.54748461,green,94.04939758
11612,29.67463569,red,94.89891762
11613,32.11860673,red,91.94110877
11614,37.49998086,red,95.16152381
11615,34.40269344,green,95.20078133
11616,31.29462534,red,96.12167416
11617,31.64347023,red,92.66052404
11618,34.30512818,red,90.31475939
11619,32.00963971,red,92.25617629
11620,29.14904337,red,90.27388321
11621,38.81246777,red,93.98681858
11622,30.88022308,yellow,93.47994847
11623,32.10294085,red,88.90906207
11624,30.68414533,red,94.87613728
11625,31.76306218,red,91.38369118
11626,29.74889991,red,91.87199277
11627,37.52881406,red,92.11309538
11628,32.72579674,red,91.14259759
11629,30.58209834,red,91.7094749
11630,32.50514951,red,92.46528917
11631,35.74122642,red,91.89809697
11632,36.44558067,green,90.87120066
11633,40.24178403,red,93.92565258
11634,36.48004604,green,91.38836042
11635,35.97518834,red,90.7912811
11636,38.4473593,red,91.95317816
11637,34.29953938,red,89.72197144
11638,38.38165614,red,93.85621854
11639,40.82312369,red,88.57351926
11640,34.40417837,red,93.99414646
11641,34.37620085,red,87.32372978
11642,30.56163091,red,90.15624831
11643,30.29712236,red,88.93880595
11644,30.76531718,red,92.11120987
11645,32.14121436,red,94.90133028
11646,33.72875789,red,90.41874948
11647,35.32661879,red,97.09324569
11648,38.18275125,yellow,93.95300028
11649,29.36502184,red,96.27299748
11650,33.85199384,red,92.26167929
11651,37.51450953,red,92.8008231
11652,34.12960405,red,91.92644628
11653,29.14876484,red,95.26471305
11654,30.75175253,red,93.33308325
11655,31.91293412,red,94.59282401
11656,36.32284669,red,91.79935648
11657,33.0758636,green,90.33014148
11658,32.09296786,red,89.62398914
11659,34.58769835,green,89.67042417
11660,36.10184439,red,93.10057324
11661,35.99709815,yellow,92.63346822
11662,33.52180539,red,94.2914982
11663,35.80581379,red,94.18419359
11664,35.28232536,red,91.60426735
11665,29.32477368,green,92.59720791
11666,38.67608001,red,87.31273521
11667,31.94509337,yellow,87.92216271
11668,39.15628455,red,92.37386838
11669,31.4525852,red,92.04589546
11670,37.11278916,red,92.45305432
11671,37.16289146,green,90.17533618
11672,34.83596033,yellow,89.12928826
11673,32.00648841,red,95.04079648
11674,31.73923168,red,93.18404469
11675,29.30318881,red,91.89127757
11676,32.50325797,red,90.4977911
11677,38.61575569,red,90.74454222
11678,34.83478469,red,92.3266811
11679,30.65664186,red,94.36089006
11680,33.63468166,red,92.21344997
11681,34.3771332,yellow,92.86214679
11682,35.76131608,red,94.01479272
11683,32.64454908,red,94.70297191
11684,33.24850625,red,93.54538906
11685,34.93872323,red,93.19338683
11686,29.33289415,red,93.62322065
11687,36.88918932,red,92.53193498
11688,35.52825306,yellow,90.58050685
11689,31.6937952,red,91.70876972
11690,31.6854924,red,91.63518044
11691,34.99117041,red,93.20576135
11692,34.94156648,red,91.71175601
11693,37.7445271,yellow,92.91875659
11694,32.36114865,red,92.46904135
11695,38.18042228,green,92.98569438
11696,34.92582335,yellow,92.89328357
11697,38.73546331,red,93.60665193
11698,34.51562731,red,93.08364624
11699,38.22463785,red,89.25642804
11700,33.10357055,red,90.72194526
11701,28.48901977,yellow,93.44082024
11702,29.02524446,red,90.38199387
11703,36.21781571,yellow,92.27421567
11704,33.19773543,red,91.50794219
11705,35.26943979,red,89.66831366
11706,30.60828899,red,94.235596
11707,30.54279556,red,89.09061869
11708,33.57917916,red,93.75672257
11709,30.07572375,red,91.47247721
11710,34.80631214,red,92.90931968
11711,32.97739501,red,91.23256862
11712,33.17778073,red,92.79752762
11713,34.25757488,yellow,89.25316766
11714,32.01114365,red,91.64061688
11715,37.23446279,red,91.05270402
11716,33.36782931,red,91.74306796
11717,32.2406502,green,90.29270455
11718,36.7707625,red,94.31485373
11719,28.45816268,green,95.12621019
11720,31.10044853,red,92.69669087
11721,32.39135652,red,92.26524263
11722,30.56255173,red,86.11506765
11723,33.28757051,red,90.91539586
11724,38.61533799,red,91.51970722
11725,35.54947209,red,94.60170537
11726,33.66149739,red,93.46698683
11727,32.11932041,red,92.77432733
11728,34.38553183,red,89.59327233
11729,35.03572149,red,89.39791813
11730,31.94345158,green,90.85661727
11731,34.38434166,red,91.81900879
11732,30.39945558,red,93.44222425
11733,33.73980372,red,95.24702167
11734,31.20996319,red,94.08529496
11735,31.58579689,yellow,91.25819965
11736,31.28620909,yellow,93.17693192
11737,35.50125415,red,88.60268395
11738,36.11599995,red,91.77115779
11739,35.29051029,red,92.03183142
11740,31.24089761,red,90.13902285
11741,34.4735018,red,94.55941766
11742,38.39617176,red,94.30879113
11743,37.83289468,red,94.90098614
11744,36.6347334,red,91.80121217
11745,29.8941527,red,93.83010536
11746,30.70726678,yellow,93.66062266
11747,36.41556829,red,90.28992894
11748,36.77734386,yellow,93.72977207
11749,33.43461548,yellow,94.50277511
11750,32.95093487,red,93.3016325
11751,34.08234067,red,91.37583474
11752,32.46731721,yellow,94.33863311
11753,29.56747675,red,93.80359019
11754,34.24769565,red,92.03051336
11755,34.25651604,red,93.4670376
11756,34.32637394,yellow,93.90724313
11757,27.15114262,red,95.23002331
11758,33.90699868,red,91.09813292
11759,34.75390929,red,91.45802986
11760,34.66114203,red,90.77974697
11761,33.10877817,red,91.16341124
11762,32.64593987,red,93.15791151
11763,30.42083713,green,88.87032812
11764,35.70430317,red,90.05525026
11765,35.91594586,red,93.16776796
11766,36.93073743,red,88.00223915
11767,31.83620171,yellow,91.08910155
11768,32.94984363,red,93.75296153
11769,36.24797434,red,90.90747933
11770,42.70196478,red,91.09931776
11771,33.00333274,green,91.77115808
11772,31.25097257,red,91.34607089
11773,32.4450556,red,95.07668804
11774,36.17461406,green,91.48535712
11775,35.57657694,green,90.53158037
11776,36.91969604,green,90.39526072
11777,33.5125867,red,88.35637818
11778,36.96383804,red,93.51505944
11779,29.63232687,red,89.25233504
11780,33.37080561,red,92.56168054
11781,37.52636126,yellow,92.18397196
11782,37.7614306,red,91.13889003
11783,36.50959088,red,95.32480627
11784,37.9643409,red,93.74227426
11785,35.39509363,red,96.96494411
11786,32.30200263,red,89.39259392
11787,37.25041553,red,93.16350526
11788,31.41898268,red,89.7930568
11789,35.66908468,red,92.43607239
11790,32.83242526,red,90.21744526
11791,33.28937625,red,93.32168451
11792,37.20588618,red,88.24119926
11793,36.45269416,yellow,93.69304458
11794,35.3704474,red,88.40102975
11795,32.55094032,red,93.25491422
11796,34.49227574,red,91.29668371
11797,35.18596366,red,90.96830251
11798,42.28860543,red,88.09838674
11799,35.01495199,red,89.48898956
11800,34.96350363,red,92.4410906
11801,34.69599557,green,91.68209111
11802,31.99857884,red,90.9756667
11803,31.0560116,red,91.55702963
11804,34.33038794,red,88.24050542
11805,31.89356506,red,89.3948581
11806,39.00527009,green,88.72100907
11807,33.27453567,red,93.03422248
11808,29.27577936,red,93.09332913
11809,27.00853332,red,93.98639096
11810,34.04196646,red,93.12939041
11811,34.51675317,red,90.09227085
11812,33.66324127,yellow,90.25625402
11813,37.86058065,red,95.60011832
11814,38.52599415,red,91.58067356
11815,34.08078495,red,92.4670074
11816,34.21159017,red,91.76404786
11817,35.7769843,red,89.16050226
11818,40.09670511,red,90.83309691
11819,32.19721969,yellow,89.01116394
11820,35.76266846,red,96.07514729
11821,32.45469135,red,92.31683825
11822,39.06322087,red,91.81673937
11823,30.71767159,red,86.7153317
11824,33.57662115,red,93.71403425
11825,34.06050249,red,92.01014492
11826,36.5867044,red,90.79671017
11827,32.61061222,red,90.02106185
11828,32.8737599,yellow,92.95116425
11829,37.01572114,red,92.73376886
11830,32.53896948,red,88.77243983
11831,29.34566486,red,91.2442869
11832,33.46558456,red,89.49123187
11833,32.47217509,red,91.60919287
11834,31.90885202,red,94.43021124
11835,38.65733912,red,92.2749727
11836,32.01660333,red,90.83279359
11837,36.44781863,red,93.6864764
11838,32.74204946,red,89.67560929
11839,34.12926958,red,93.47316101
11840,32.14427457,red,89.71725547
11841,35.17869866,green,89.24729167
11842,36.71788667,red,85.81379688
11843,31.72454923,red,91.35122345
11844,32.68586531,red,89.35095867
11845,37.63562284,red,92.85548645
11846,35.7658457,red,91.19414363
11847,38.3971815,red,91.48506111
11848,30.847975,red,90.98629935
11849,35.1314166,red,91.5568948
11850,34.12229803,red,92.6441819
11851,38.31271534,red,91.88118693
11852,35.20021739,red,91.8471611
11853,36.34469758,red,94.32946624
11854,35.7006153,red,90.3953744
11855,33.00260192,red,90.40612596
11856,33.60896362,red,94.27552678
11857,36.9634851,green,90.43696411
11858,37.7092328,red,93.21522388
11859,32.35301338,red,93.22833363
11860,30.55005215,red,95.05394245
11861,35.09111735,red,92.00967653
11862,41.67333292,green,91.49212379
11863,28.53783672,red,89.66679145
11864,27.11123839,red,87.75305685
11865,28.18976648,red,92.13430728
11866,35.48887053,yellow,95.39182251
11867,34.26812823,red,95.66683946
11868,34.12705143,red,93.98773135
11869,30.95596723,red,93.07178568
11870,38.55312708,red,93.28981687
11871,32.19445429,red,93.75812774
11872,36.69895756,red,89.34814471
11873,37.95293191,red,92.72649182
11874,29.28729829,red,92.9518904
11875,33.32699787,red,95.03400317
11876,30.97674583,green,91.65269991
11877,33.87332876,red,88.41928239
11878,27.39409124,red,89.17868327
11879,36.02601634,red,91.71030254
11880,36.08427172,red,90.79974617
11881,32.55469097,yellow,92.12133268
11882,30.18770977,red,87.6113734
11883,35.21656021,red,90.50803811
11884,40.18928234,red,90.98063309
11885,33.12916304,red,95.84482525
11886,32.0522788,green,96.20512312
11887,28.92462396,red,91.98379627
11888,37.50495868,red,92.17327322
11889,37.7128548,red,92.28289361
11890,39.5193514,green,90.84627387
11891,38.48429172,red,90.19443633
11892,40.33058298,red,93.45990603
11893,41.40150648,green,91.5793142
11894,37.59360019,red,89.5543872
11895,32.53921915,red,93.56269829
11896,28.39766398,yellow,92.16265993
11897,37.78311399,red,89.23713833
11898,32.44777501,red,90.74734485
11899,33.89703191,red,93.13456831
11900,31.06991607,red,88.84162227
11901,34.60484939,yellow,91.62829249
11902,32.38357031,red,90.62650336
11903,33.62040272,red,91.52844928
11904,35.36487946,green,91.55775581
11905,32.03977669,red,92.1216016
11906,34.92118354,red,95.94973834
11907,34.94344902,red,92.66774969
11908,32.75942579,red,91.47652358
11909,35.20230738,green,95.02276098
11910,28.22974086,red,91.72431541
11911,34.15101253,red,90.21616285
11912,37.72124492,red,93.11420711
11913,38.46193515,green,90.80055273
11914,25.30031797,yellow,94.31512714
11915,28.12056115,green,91.95250799
11916,32.58200307,red,95.53591208
11917,38.90195156,red,92.21870746
11918,38.42363678,red,95.25398406
11919,32.8119606,red,91.5477465
11920,35.39828561,green,92.87527136
11921,36.07566486,red,89.70769967
11922,39.89285317,red,93.49831203
11923,38.79327627,red,90.54396909
11924,33.75793599,red,93.23822961
11925,32.53059891,red,95.09215108
11926,35.27871652,green,91.57349408
11927,35.5142947,red,90.17565828
11928,31.50492951,yellow,96.24367725
11929,36.89042247,green,89.49195268
11930,35.42071104,red,91.40876382
11931,33.84353461,yellow,89.68960202
11932,32.50397234,red,93.26345752
11933,35.74153394,green,91.61181085
11934,34.79775247,green,89.08203609
11935,33.6027058,red,93.13010347
11936,30.64662177,red,90.71304091
11937,34.73641302,red,89.99117262
11938,32.35525946,red,93.42728066
11939,32.80036813,red,89.84114518
11940,34.24699309,green,90.66298748
11941,34.08318421,red,91.14866288
11942,31.34662093,red,94.40366939
11943,34.33483023,red,89.77042852
11944,34.69581351,red,95.71341422
11945,31.16595191,green,93.64252593
11946,39.5487759,red,90.50083816
11947,31.18724868,green,90.49578688
11948,35.45761674,yellow,88.04699323
11949,40.77355158,red,94.28922074
11950,33.95480734,red,94.81794242
11951,33.08980784,red,88.71373283
11952,31.64575531,red,92.58582662
11953,34.61955654,yellow,93.3371508
11954,33.11362763,red,91.40902946
11955,32.83422362,yellow,88.98937946
11956,30.5671356,red,89.73151457
11957,32.05952227,red,90.0430911
11958,36.95711482,red,94.12579046
11959,32.65736408,red,92.65178043
11960,37.52428539,red,90.17138824
11961,33.01646292,red,92.26285879
11962,36.03209589,red,93.12440313
11963,38.24414733,red,94.60283634
11964,35.61922757,red,90.31076419
11965,30.49729336,red,90.97724355
11966,32.11218495,red,92.01505311
11967,36.36207786,red,96.55400137
11968,28.38587899,red,93.07374808
11969,33.25246225,red,91.64231187
11970,36.69486478,red,96.03303378
11971,29.84226452,red,91.29906139
11972,35.39551134,red,95.88436506
11973,33.82403827,red,90.37260223
11974,33.50724574,red,90.61780076
11975,31.83408865,red,95.02948535
11976,33.98368701,red,94.48717298
11977,36.96404829,green,88.36762171
11978,34.86249475,red,91.91026836
11979,32.27488796,red,91.53654237
11980,33.91806065,red,91.27637701
11981,33.85272668,red,92.6985502
11982,37.9322664,red,91.09449347
11983,40.16723266,red,92.19133678
11984,28.40055915,red,94.29260645
11985,28.86566882,red,95.55329149
11986,35.51112524,yellow,92.22457376
11987,32.93215625,red,91.36689282
11988,31.29870796,red,89.64203737
11989,36.10194523,red,92.15416655
11990,31.28734706,red,90.10817559
11991,34.40672846,red,90.90432766
11992,30.71780224,green,89.87814904
11993,32.02794325,red,92.52678942
11994,34.94716945,red,88.5147234
11995,35.26066334,green,92.19054554
11996,35.1078288,red,94.08627628
11997,34.26291549,red,91.80934204
11998,36.5196713,red,94.1058135
11999,32.1923593,red,89.57215018
12000,35.2383378,red,93.71134237
12001,36.76011764,red,94.44283803
12002,30.73818409,red,93.00859075
12003,33.11535786,green,95.36794253
12004,30.56485466,red,94.58303697
12005,35.07640059,red,92.27215548
12006,33.16432704,red,89.73945275
12007,28.66858764,red,89.52757382
12008,33.22082043,red,88.60976126
12009,37.61542197,red,90.51920395
12010,36.36533249,red,91.6681468
12011,38.05350041,red,89.97334514
12012,35.72748586,red,91.01276967
12013,34.04880672,red,93.61940861
12014,31.19508919,red,92.31180397
12015,34.92763317,yellow,91.66697005
12016,35.091621,red,92.32228793
12017,34.18422363,green,92.18882548
12018,32.0915016,red,94.39631395
12019,33.79723519,green,93.59170525
12020,31.38757677,red,89.86803036
12021,33.78236228,red,90.66083453
12022,34.75734365,red,92.33639466
12023,35.29392166,yellow,87.6531857
12024,35.02802182,red,92.66512333
12025,33.83050862,red,93.13628519
12026,33.83544463,red,94.84370658
12027,31.28495918,red,93.85135082
12028,33.18399723,red,89.35647211
12029,33.08693827,red,92.20543393
12030,29.53350486,red,91.8922569
12031,35.02007275,red,91.3176298
12032,33.84057704,red,95.79089152
12033,35.30131217,red,91.19754568
12034,34.12274856,green,89.28442595
12035,30.09515594,red,92.24077875
12036,36.05832487,green,92.85082595
12037,28.33721051,red,93.4408577
12038,33.64641897,red,93.55208174
12039,31.05604819,red,91.07129869
12040,31.60375805,red,92.20195401
12041,25.95612126,yellow,94.36174425
12042,33.21095774,red,89.25218564
12043,36.26925009,red,91.57587891
12044,32.89926638,red,93.25354848
12045,36.52363101,red,89.60069863
12046,34.85789357,red,90.29090236
12047,34.30030363,red,86.81876633
12048,28.53150575,yellow,93.06801469
12049,34.81124209,red,90.67669743
12050,33.33593082,red,93.60549204
12051,37.21919148,green,89.09022895
12052,33.92470047,red,93.07237192
12053,33.5738112,red,90.62539712
12054,34.91326985,red,91.58803247
12055,32.35712471,red,92.72790789
12056,32.77778545,red,92.8352759
12057,34.04137923,red,89.3081672
12058,39.07186283,red,94.74341031
12059,34.82837979,red,90.37691086
12060,33.90152311,yellow,93.70184087
12061,37.6105355,yellow,92.93070351
12062,36.28238393,red,96.57102729
12063,39.08176063,red,91.4170041
12064,36.03012747,red,91.01193885
12065,34.84390198,red,92.88683717
12066,31.84984724,yellow,91.66556055
12067,33.55038661,red,93.24151601
12068,34.81369583,red,91.40727865
12069,30.28712788,red,90.78285555
12070,28.61826472,red,91.89397095
12071,32.55104923,red,89.64897326
12072,33.04245394,red,89.21788772
12073,40.70400848,red,92.72111066
12074,33.67306239,yellow,94.60095552
12075,37.19129928,yellow,95.44473043
12076,36.87406999,red,92.97495304
12077,29.92969312,green,92.86355269
12078,38.20253635,red,93.41434367
12079,30.96696817,red,95.56656069
12080,28.99285821,green,94.32333825
12081,39.76768467,red,92.45938775
12082,35.31431402,red,91.14669803
12083,38.1428583,red,95.58926632
12084,39.54443538,red,92.27538247
12085,34.32583467,red,90.09281031
12086,33.87276767,red,88.55791784
12087,32.46609464,red,89.42446712
12088,27.71222151,red,91.06357408
12089,43.00947042,red,90.67248289
12090,32.72504771,green,94.93856076
12091,36.0974594,red,99.98544067
12092,30.64410382,red,89.36750046
12093,32.27892674,red,92.76906487
12094,29.68410809,red,91.46717297
12095,34.91100183,red,98.18257653
12096,32.39225623,red,94.88156863
12097,30.02620001,red,92.56430192
12098,37.11824774,red,90.95709576
12099,34.00343443,red,89.21742278
12100,34.94815505,red,91.72448358
12101,37.89629541,red,95.17134248
12102,30.42710081,green,91.80109371
12103,32.17351221,red,90.29145186
12104,38.19783714,red,91.81980956
12105,35.69151682,red,94.42832618
12106,32.88401838,red,90.8827329
12107,35.88322807,red,90.42168467
12108,38.12246347,red,92.41044605
12109,40.06376672,red,88.01383885
12110,30.99871002,red,88.65109388
12111,30.38253786,red,94.82912181
12112,33.76241553,red,93.68297597
12113,32.86714334,red,93.79333605
12114,34.51579424,red,91.10784943
12115,37.63404554,red,91.60304663
12116,38.56388532,red,92.0460018
12117,37.96802018,red,92.00595827
12118,32.91938721,red,89.96104143
12119,35.66776153,red,92.87676876
12120,34.54599173,red,90.01931143
12121,37.04169712,red,90.26789981
12122,33.75101424,red,91.63866853
12123,32.83726476,red,92.99855289
12124,38.93085971,red,89.09459684
12125,33.29160722,red,91.46835744
12126,33.63721088,yellow,92.96061245
12127,33.0241123,red,92.38010754
12128,33.29290289,red,91.14225515
12129,32.82769484,red,89.60621524
12130,31.76446202,red,91.0000135
12131,35.33568282,red,88.24108103
12132,33.67942052,red,91.2451866
12133,29.82756436,red,92.5487865
12134,30.60086122,yellow,95.13729166
12135,31.57901104,red,90.57821614
12136,37.15512083,red,94.10380941
12137,39.14422518,red,92.73015549
12138,28.87243569,red,90.08926331
12139,31.27770645,red,92.44856286
12140,38.88474736,red,89.63394014
12141,35.49178688,red,92.99938278
12142,34.03653666,red,87.06178388
12143,34.87106103,red,92.61909854
12144,33.48380636,red,91.66215655
12145,29.96343131,red,85.75852631
12146,38.23055373,red,88.86639735
12147,33.26536422,yellow,90.20634434
12148,33.57745177,red,96.4864087
12149,32.69588004,red,94.40715415
12150,36.20706459,red,92.79943894
12151,34.87319663,yellow,91.79510831
12152,30.37322529,red,93.19272834
12153,33.8845841,red,91.90081386
12154,34.73641704,red,93.611083
12155,34.11452353,red,91.22049562
12156,32.32813912,red,94.06211793
12157,34.02695945,red,88.90501805
12158,32.97529951,red,91.68795789
12159,28.71931458,red,89.66392671
12160,36.2693973,red,89.27359871
12161,30.27308909,red,91.01429383
12162,34.41134076,red,93.49796596
12163,33.86764131,red,93.77117651
12164,35.06696659,red,92.40399821
12165,35.09057313,green,90.15294182
12166,33.84465638,red,95.08954006
12167,37.07584386,red,94.35358235
12168,28.28027042,red,92.56334982
12169,34.35972864,red,90.33045399
12170,33.79066257,red,92.34367716
12171,35.85635865,red,91.3079182
12172,35.6904029,red,86.85337843
12173,28.64273951,red,91.61503292
12174,34.03429463,red,94.19994506
12175,31.91589211,red,91.72314003
12176,32.12811861,red,89.57784963
12177,34.51553331,red,89.6685221
12178,37.72717366,red,89.41753114
12179,39.18677892,red,93.64524613
12180,30.75012686,red,88.62572643
12181,38.38692056,red,92.72242914
12182,31.66146235,green,88.49582746
12183,30.7960287,red,91.85769904
12184,32.6050301,red,90.09760446
12185,34.17947015,red,94.96376093
12186,34.6280657,red,92.13978291
12187,35.87281404,red,93.688166
12188,33.19572646,red,86.6991414
12189,32.3675472,red,95.55535686
12190,38.49788663,red,93.41079067
12191,35.87230572,red,94.26709747
12192,33.59779272,red,89.99059804
12193,39.43598782,red,92.55430855
12194,35.31605356,red,92.67532031
12195,35.51568923,red,94.62547927
12196,38.95422017,green,93.12096409
12197,35.46311506,green,94.47310055
12198,36.50072695,red,94.50071335
12199,40.42126265,red,93.82977735
12200,38.24864765,red,92.48917773
12201,34.21398639,red,94.8535322
12202,38.41381938,red,88.30941663
12203,32.89380818,red,93.79556218
12204,33.95688184,yellow,89.51843038
12205,38.29101377,red,93.80704136
12206,32.91050811,red,94.41171049
12207,37.02912094,yellow,90.78716599
12208,28.82113631,red,92.61474775
12209,36.57327464,red,90.74532753
12210,34.07797527,red,96.26383756
12211,34.15279282,red,91.14823404
12212,34.73430456,red,92.85306783
12213,37.86540492,red,90.81997362
12214,31.38921017,red,89.40770529
12215,30.09313914,red,88.4573936
12216,36.98242745,red,91.46910772
12217,31.71484277,yellow,91.98455812
12218,31.33190982,red,89.93289855
12219,31.79173586,green,92.42698972
12220,33.45599182,red,93.51311581
12221,30.15621041,red,92.67385586
12222,35.23881823,green,92.2185365
12223,35.4035684,red,91.87060586
12224,32.54643204,yellow,93.24483175
12225,31.09478088,green,89.42970416
12226,37.71516947,red,93.26524933
12227,34.97951577,red,91.67941207
12228,36.52167485,red,93.02487451
12229,37.68506101,red,93.07368253
12230,30.46622275,red,94.2463096
12231,39.87290398,red,87.4280332
12232,34.6912662,red,93.86283863
12233,37.03588456,red,95.22164599
12234,34.73092153,red,93.40938779
12235,28.14405848,red,91.90882231
12236,34.97817809,red,88.43038746
12237,33.31957097,red,93.65504507
12238,33.34851861,red,93.42931331
12239,39.19096115,red,93.18575783
12240,31.0387673,red,95.17008439
12241,33.90148877,red,92.32481092
12242,30.60426152,red,95.71280056
12243,34.86091775,red,93.73938687
12244,35.16732479,red,94.81116786
12245,40.91804175,red,89.48000151
12246,29.9779881,red,88.79470215
12247,25.93810878,red,89.00056087
12248,29.50466992,green,94.02786945
12249,34.46592924,red,89.5278823
12250,37.06086968,red,92.20177666
12251,35.89709505,red,91.90137202
12252,32.14594191,red,92.86993877
12253,35.48995689,red,90.02202306
12254,38.26395189,red,93.61400555
12255,38.03505586,red,90.97398377
12256,31.34037966,red,90.07769413
12257,31.89003128,red,88.39134798
12258,33.44772128,red,92.80653309
12259,38.50862993,red,91.50385319
12260,36.02835018,red,92.0863088
12261,31.73492848,green,90.02428287
12262,33.11695968,green,94.3324928
12263,31.86679083,green,93.3696346
12264,38.04521706,green,94.65615386
12265,36.54238834,yellow,92.55164801
12266,26.92138267,red,89.94656368
12267,37.13595857,red,90.98869549
12268,37.03599411,red,89.85115614
12269,38.39850541,red,95.23096297
12270,35.55908997,red,90.90474687
12271,24.21825258,green,93.51696892
12272,32.4776705,red,91.37957577
12273,31.30794869,red,90.2323411
12274,35.86060986,green,91.42552178
12275,33.4976885,red,90.44825774
12276,36.85449324,red,90.81484042
12277,33.07791044,red,89.15239381
12278,34.24115873,red,91.78327773
12279,35.75878385,red,89.25996193
12280,33.49175196,red,91.54314752
12281,36.3969835,red,90.65122184
12282,40.07237134,red,92.01366686
12283,30.42768201,red,91.03896965
12284,36.21691362,red,89.53285969
12285,33.88528482,yellow,90.13028533
12286,36.31245441,red,93.64445338
12287,38.61585873,red,93.16044784
12288,34.67391092,red,93.07643128
12289,27.68165363,red,91.80582385
12290,32.42903275,red,94.37536099
12291,29.2930412,red,88.55895422
12292,35.24493409,red,92.03820785
12293,30.46697113,yellow,93.48477728
12294,38.55562262,red,89.07068722
12295,30.09247425,red,91.08954302
12296,33.59760341,red,90.81330614
12297,36.831695,red,88.31877852
12298,33.45686353,red,92.2841005
12299,40.28642563,red,95.25394853
12300,38.93813837,red,92.27517894
12301,35.80796845,yellow,89.4703221
12302,34.52850409,red,91.12112969
12303,33.52083918,red,93.6911955
12304,31.83043306,red,91.34562419
12305,35.51675979,red,93.03283154
12306,32.22108818,red,96.80086727
12307,34.80118923,red,94.97245867
12308,32.03475275,red,85.77766783
12309,35.94499418,red,90.33658288
12310,32.08717477,red,92.51202803
12311,34.06382947,red,90.37675485
12312,32.46501628,red,94.18106942
12313,33.99308227,red,93.66066954
12314,30.2968923,red,93.41593484
12315,33.3492037,red,93.89213722
12316,29.40410219,red,89.69127036
12317,41.85207575,red,95.97515957
12318,38.75411569,yellow,93.76994827
12319,31.57200277,red,89.1065935
12320,33.14690315,red,91.9656281
12321,32.13946596,red,91.78658936
12322,38.97850571,red,91.10006194
12323,38.18159407,red,88.44066142
12324,32.0642783,red,94.48043652
12325,31.42055359,red,92.26646829
12326,28.03075446,red,92.00900731
12327,32.30250645,red,93.67671433
12328,38.74604642,yellow,91.73489227
12329,39.21874147,red,92.94644911
12330,34.34698214,red,90.24341964
12331,34.70725153,red,90.22289087
12332,40.75521105,red,91.81364684
12333,35.48863382,red,92.51287518
12334,31.00813306,green,86.7364687
12335,35.86465328,red,90.47571408
12336,37.49311726,red,91.21585718
12337,31.93451436,red,92.73682685
12338,35.94987692,red,89.64986699
12339,35.22282692,red,92.61217459
12340,32.13336821,red,91.11832566
12341,35.26185902,yellow,93.0840547
12342,34.43260445,red,94.17329853
12343,30.81546598,red,89.09277701
12344,28.91210823,red,93.39414749
12345,32.0041303,red,90.63726579
12346,37.77587289,red,95.34497121
12347,37.75709784,red,94.69413019
12348,34.42176007,red,91.07100881
12349,38.08505875,red,91.08373601
12350,36.40162581,red,89.65015005
12351,34.11685421,green,96.35557161
12352,26.07162192,green,93.64353452
12353,36.63111016,red,91.43365092
12354,30.09835163,red,92.87889038
12355,36.16751283,red,92.83117833
12356,35.27837639,red,93.62110413
12357,31.63250895,red,93.72734549
12358,38.76212165,red,90.74386429
12359,34.33778961,red,94.84924964
12360,29.48759761,green,91.63256923
12361,35.82634506,red,92.31266493
12362,34.70208978,red,90.10013762
12363,31.6144844,red,91.5814606
12364,32.95593874,red,89.11524482
12365,35.28929786,red,94.85082371
12366,35.08356435,green,90.81830851
12367,39.81355681,red,90.61839132
12368,37.42151242,red,91.61515278
12369,37.2301853,red,90.84356961
12370,33.89324154,red,92.17976999
12371,37.00083087,red,91.56418844
12372,36.23508829,red,93.44712619
12373,32.01861266,red,92.40582332
12374,33.9534125,red,91.38122341
12375,36.4864631,red,94.63435063
12376,27.11031448,red,91.14838228
12377,31.16910044,red,91.38421996
12378,31.24045138,red,92.50315611
12379,39.43808335,red,91.89259231
12380,33.96227815,red,93.84071414
